Iteration: 0, Loss: 431.3952941894531, Base Loss: 431.3658142089844, Regularisation Term: 0.029494525864720345, Hessian Trace: 29.494524002075195
Iteration: 1000, Loss: 258.52911376953125, Base Loss: 258.53143310546875, Regularisation Term: -0.0023203229065984488, Hessian Trace: -2.3203227519989014
Iteration: 1000, Loss: 261.0556335449219, Base Loss: 261.0576477050781, Regularisation Term: -0.0020255926065146923, Hessian Trace: -2.025592565536499
Iteration: 2000, Loss: 253.94915771484375, Base Loss: 253.95143127441406, Regularisation Term: -0.0022797626443207264, Hessian Trace: -2.2797625064849854
Iteration: 2000, Loss: 252.90472412109375, Base Loss: 252.9071502685547, Regularisation Term: -0.002427519066259265, Hessian Trace: -2.4275190830230713
Iteration: 3000, Loss: 246.7003936767578, Base Loss: 246.702392578125, Regularisation Term: -0.002004927722737193, Hessian Trace: -2.004927635192871
Iteration: 3000, Loss: 250.38052368164062, Base Loss: 250.3828887939453, Regularisation Term: -0.0023588757030665874, Hessian Trace: -2.3588755130767822
Iteration: 4000, Loss: 249.73060607910156, Base Loss: 249.73365783691406, Regularisation Term: -0.003047558479011059, Hessian Trace: -3.047558307647705
Iteration: 4000, Loss: 250.5640869140625, Base Loss: 250.56712341308594, Regularisation Term: -0.0030371039174497128, Hessian Trace: -3.0371038913726807
Iteration: 5000, Loss: 248.41136169433594, Base Loss: 248.41494750976562, Regularisation Term: -0.0035929628647863865, Hessian Trace: -3.5929627418518066
Iteration: 5000, Loss: 250.89564514160156, Base Loss: 250.89939880371094, Regularisation Term: -0.0037551361601799726, Hessian Trace: -3.755136251449585
Iteration: 6000, Loss: 248.22854614257812, Base Loss: 248.23623657226562, Regularisation Term: -0.007690914440900087, Hessian Trace: -7.690914154052734
Iteration: 6000, Loss: 249.5863037109375, Base Loss: 249.593994140625, Regularisation Term: -0.007691890466958284, Hessian Trace: -7.691890239715576
Iteration: 7000, Loss: 249.350830078125, Base Loss: 249.35694885253906, Regularisation Term: -0.0061149499379098415, Hessian Trace: -6.1149492263793945
Iteration: 7000, Loss: 248.31643676757812, Base Loss: 248.32260131835938, Regularisation Term: -0.006161993835121393, Hessian Trace: -6.161993503570557
Iteration: 8000, Loss: 247.2467041015625, Base Loss: 247.26095581054688, Regularisation Term: -0.014258043840527534, Hessian Trace: -14.25804328918457
Iteration: 8000, Loss: 244.1882781982422, Base Loss: 244.20191955566406, Regularisation Term: -0.01364453136920929, Hessian Trace: -13.64453125
Iteration: 9000, Loss: 250.15586853027344, Base Loss: 250.18545532226562, Regularisation Term: -0.029583899304270744, Hessian Trace: -29.583898544311523
Iteration: 9000, Loss: 243.43197631835938, Base Loss: 243.45664978027344, Regularisation Term: -0.02467126026749611, Hessian Trace: -24.671260833740234
Iteration: 10000, Loss: 249.44345092773438, Base Loss: 249.51229858398438, Regularisation Term: -0.06885296106338501, Hessian Trace: -68.85295867919922
Iteration: 10000, Loss: 250.61196899414062, Base Loss: 250.6702423095703, Regularisation Term: -0.05827924981713295, Hessian Trace: -58.27924728393555
Iteration: 11000, Loss: 248.95587158203125, Base Loss: 249.08628845214844, Regularisation Term: -0.1304207742214203, Hessian Trace: -130.42076110839844
Iteration: 11000, Loss: 248.9658660888672, Base Loss: 249.12054443359375, Regularisation Term: -0.15467089414596558, Hessian Trace: -154.6708984375
Iteration: 12000, Loss: 247.36862182617188, Base Loss: 247.57614135742188, Regularisation Term: -0.20752471685409546, Hessian Trace: -207.5247039794922
Iteration: 12000, Loss: 244.26702880859375, Base Loss: 244.44960021972656, Regularisation Term: -0.18257232010364532, Hessian Trace: -182.5723114013672
Iteration: 13000, Loss: 247.1201629638672, Base Loss: 247.36016845703125, Regularisation Term: -0.24000748991966248, Hessian Trace: -240.00747680664062
Iteration: 13000, Loss: 239.74365234375, Base Loss: 240.0520477294922, Regularisation Term: -0.3084011971950531, Hessian Trace: -308.40118408203125
Iteration: 14000, Loss: 241.0493927001953, Base Loss: 241.33143615722656, Regularisation Term: -0.2820471525192261, Hessian Trace: -282.047119140625
Iteration: 14000, Loss: 242.74977111816406, Base Loss: 243.08604431152344, Regularisation Term: -0.33627626299858093, Hessian Trace: -336.2762451171875
Iteration: 15000, Loss: 250.28131103515625, Base Loss: 250.92005920410156, Regularisation Term: -0.6387531757354736, Hessian Trace: -638.7531127929688
Iteration: 15000, Loss: 246.43687438964844, Base Loss: 247.07669067382812, Regularisation Term: -0.6398188471794128, Hessian Trace: -639.81884765625
Iteration: 16000, Loss: 245.72213745117188, Base Loss: 246.49803161621094, Regularisation Term: -0.7758952379226685, Hessian Trace: -775.8952026367188
Iteration: 16000, Loss: 242.62355041503906, Base Loss: 243.3420867919922, Regularisation Term: -0.7185431122779846, Hessian Trace: -718.5430908203125
Iteration: 17000, Loss: 246.94358825683594, Base Loss: 247.2839813232422, Regularisation Term: -0.3403959274291992, Hessian Trace: -340.3959045410156
Iteration: 17000, Loss: 246.21243286132812, Base Loss: 246.64173889160156, Regularisation Term: -0.4293130934238434, Hessian Trace: -429.3130798339844
Iteration: 18000, Loss: 247.54522705078125, Base Loss: 247.5875244140625, Regularisation Term: -0.04229246452450752, Hessian Trace: -42.29246139526367
Iteration: 18000, Loss: 244.10696411132812, Base Loss: 244.1649169921875, Regularisation Term: -0.057946112006902695, Hessian Trace: -57.946109771728516
Iteration: 19000, Loss: 246.12319946289062, Base Loss: 246.93618774414062, Regularisation Term: -0.812987208366394, Hessian Trace: -812.9871215820312
